2051.87	1996.91	2183.34	2077.42	2126.54
2107.57	1946.6	2185.65	2101.19	2135.34
2111.41	1986.92	2095.56	2093.27	2082.5
2112.2	1963.73	2166.88	2122.79	2126.87
2092.17	1943.14	2149.26	2024.57	2108.68
2087	1923.23	2137.71	2183.11	2056.6
2091.71	1848.13	2113.45	2140.76	2067.16
2134.51	1915.34	2121.88	2182.92	2129.39
2140.32	1859.81	2091.59	2084.21	2154.82
2080.85	1937.1	2199.78	2170.48	2082.55
2181.58	1883.07	2094.61	2110.01	2124.3
2111.33	1902.78	2198.93	2064.48	2167.98
2128.58	1920.15	2140.28	2058.39	2157.31
2167.72	1946.74	2164.2	2066.41	2156.79
2113.82	1989.77	2143.25	2082.27	2104.35
2145.88	1969.08	2097.41	2096.33	2148.59
2072.9	2054.92	2079.99	2108.9	2098.16
2053.84	2036.57	2140.17	2060.75	2072.18
2106.11	2013.99	2118.01	2111.04	2103.63
2099.44	1938.9	2116.26	2053.32	2081.62
2165.45	2007.16	2103.77	2014.62	2035.23
2161.34	1969.84	2149.08	2011.45	2105.44
2139.31	1900.97	2067.55	2015.39	2026.13
2088.44	1997.14	2133.77	1972.91	2014.71
2160.54	2002.4	2107.44	2031.42	2033.67
2079.97	2001.96	2146.53	2037.08	2036.24
2137.86	1942.15	2125.43	1991.98	1977.11
2071.61	1966.64	2061.34	2061.34	2062.89
2112.36	1964.71	2009.87	2108.82	1960.34
2117.96	1954.17	2083.37	2081.71	1976.03
2089.22	1952.58	2007.56	2028.09	2010.39
2026.54	2003.79	2026.29	2081.32	2072.05
2062.75	1962.13	2035.95	1973.54	2066.47
2055.1	1979.44	2017.61	2022.54	2141.07
2078.71	1941.1	2137.82	1918.32	2059.6
2126.01	1927.84	2099.68	1939.02	2019.34
2086.75	1970.55	2102.17	1941.1	2076.72
2145.88	1959.82	2088.96	1951.78	2060.9
2100.15	1983.96	2030.69	1922.99	2067.6
2066.24	2065.78	2023.77	1981.55	2009.79
2004.61	2007.7	2047.88	2020.18	2033.14
2052.33	1985.25	2047.36	2023.06	2050.78
2081.1	1970.42	2043.6	2017.94	2019.85
2082.61	2009.23	2108.55	2051.89	1968.33
2041.33	1943.08	2035.51	1981.05	1964.75
2031.17	1884.8	2001.73	1895.7	1986.27
2046.98	1874.86	1973.78	1922.31	2071.38
2072.12	1880.66	2034.82	1983.81	1995.77
2091.43	1952.94	1920.7	1979.51	1979.12
2001.09	1970.4	1936.16	2015.2	1961.1
2039.72	1986.8	1994.86	1976.9	2009.15
1991.58	1956.3	2005.96	1994.27	2038.82
2066.01	1951.77	1932.74	2024.04	1954.61
2045.02	1991.48	1859.44	2008.77	1980.82
2057.4	1955.7	1813.64	2041.45	1980.44
2013.8	1976.41	1866.1	2019.62	1974.8
2037.75	1954.06	1813.74	1998.59	2008.34
2063.74	1988.65	1924.49	1951.54	2023.61
2039.07	1933.26	1944.18	1962.17	1987.01
2028.49	1957.66	1972.78	2067.7	2020.67
2044.34	1898.62	1930.47	2068.09	1936.23
2056.73	1958.23	1985.71	2024.31	1953.88
2030.17	1961.04	1986.77	1978.69	1984.05
2026.81	2069.18	1981.97	2057.27	1921.21
1972.03	2021.64	1975.11	2061.36	1920.54
1987.28	2024.52	1915.06	1997.53	1970.23
1958.14	2028.94	1831.82	2049.71	1958.32
1948.33	1979.85	1847.81	1901.04	1949.6
2000.19	1993.7	1955.77	1937.21	2017.74
2012.45	2114.67	1888.61	1925.17	1958.96
1957.81	2015.21	1978.98	1966.91	1931.4
2012.99	2037.01	1916.44	1961.2	1956.71
1942.1	2032.07	1932.29	1946.39	1941.67
1946.28	2000.5	1910.74	2051.48	1901.2
1967.06	2064.89	1874.14	2075.89	1974.54
1942.32	2105	1841.76	2026.82	1942.53
1945.92	2070.61	1944.5	2058.93	1996.35
2001.08	2095.1	1921.74	1970.4	2000.16
2000.25	2058.31	1945.55	1908.32	1938.52
1957.17	2068.67	1889.66	1937.07	1966.44
1908.73	2041.14	1911.55	1995.87	2008.7
1973.55	2096.87	1889.68	1876.06	1994.05
2025.34	2022.78	1964.52	1980.6	2017
2016.29	1936.4	1956.18	1935.58	1961.83
1942.96	2085.05	1957.27	1976.52	1985.98
2033.22	2065.93	1901.4	2033.01	1886.04
2021.08	2076.58	2055.09	1898.01	1910.27
2013.55	2036.95	1960.97	1816.74	2001.72
2065.2	2103.61	2038.65	1931.8	1951.69
1931.28	1991.51	1925.4	1969.21	1993.89
1964.04	2017.65	1951.12	1984.82	1948.92
1968.32	2052.9	1998.05	2069.05	1949.42
1938.9	1948.45	1836.5	1990.15	1912.65
1951.33	1954.03	1898.85	1984.9	1911.8
1997.4	1954.42	1859.5	1949.12	1987.78
1942.44	1951.75	1892.36	1962.31	1931.91
1964.37	2023.78	1894.31	1949.87	2051.62
1894.46	2011.23	1874.01	1965.91	1988.17
1951.58	1987.55	1835.82	1963.3	1962.44
1982.28	2021.44	1795.22	1984.33	2023.61
1978.01	2072.41	1760.58	1990.06	2009.44
1967.49	2080.4	1767.93	2032.48	2089.12
1939.1	2083.09	1814.62	2042.03	2096.2
1958.46	2067.04	1763.24	1987.04	2045.95
1917.18	2134.52	1735.26	2024.52	2008.11
1961.52	2013.35	1802.86	1991.04	2032.24
2017.9	2083.13	1700.35	1986.94	1980.64
1990.15	2029.22	1775.63	1971.42	1923.74
1965.77	1930.64	1779.07	2052.38	1947.94
2016.6	2040.37	1751.72	1952.01	1955.72
2061.55	1972.21	1808.08	1985.73	1957.27
1989.55	2001.79	1925.67	1916.32	1980.25
2063.33	1974.99	1845.01	1923.22	1954.81
1952.32	1961.86	1923.27	2046.02	1945.59
1892.77	1863.14	1927.01	2016.94	2040
1897.51	1989.68	1937.24	2005.19	1968.96
1887.91	1980.81	1866.02	2024.95	2000.66
1883.34	2017.1	1848.85	1988.99	2031.47
1984.97	2009.18	1854.6	1975.83	2009.8
1875.19	2034.71	1891.97	1975.53	1997.46
1867.35	2009.09	1854.04	1974.18	2058.45
1849.58	2047.69	1911.12	1920.06	1998.53
1942.21	2066.79	1908.78	1977.47	1996.27
1909.04	2116.43	1832.58	1992.66	2008.31
1888.37	2008.42	1803.14	1997.32	2011.03
1911.05	2100.44	1817.93	1956.79	1963.29
1932.87	2064.5	1857.14	2018.04	1929.15
1904.34	2080.36	1742.58	1917.12	1961.49
