2199.88	2265.93	2205.52	2237.54	2453.55
2132.93	2236.65	2213.14	2317.79	2426.41
2122.02	2271.06	2224.58	2292.89	2402.01
2073.12	2163.61	2212.87	2264.47	2445.17
2042.21	2215.71	2212.89	2281.88	2446.89
2182.27	2196.47	2200.34	2283.18	2395.86
2106.58	2195.62	2252.15	2247.33	2341.23
2119.35	2209.28	2231.55	2302.44	2305.99
2039.56	2244.22	2196.84	2151.8	2355.32
2091.31	2236.9	2347.91	2162.73	2420.97
2100.67	2254.11	2334.42	2135.54	2402.98
2082.98	2224.68	2270.93	2044.55	2385.2
2149.09	2277.29	2281.31	2067.87	2438.27
2112.91	2253.25	2355.74	2100.38	2422.61
2143.97	2232.4	2298.51	2090.67	2424.24
2095.95	2193.12	2277.89	2000.16	2467.67
2181.95	2246.85	2237.19	2075.09	2485.66
2210.11	2210.66	2288.15	1962.05	2382.69
2225.57	2237.78	2261.76	2110.71	2384.15
2169.39	2210.82	2162.47	2201.05	2455.49
2220.2	2250.92	2220.72	2256.86	2562.42
2114.35	2313.52	2211.19	2163.15	2422.14
2065.24	2234.23	2182.81	2187.23	2400.23
2098.96	2273.88	2253.75	2184.94	2283.4
2060.12	2261.06	2350.86	2210.16	2294.81
2129.11	2277.35	2306.95	2317.41	2395.99
1999.33	2245.97	2224.64	2334.95	2234.38
1991.1	2185.62	2288.9	2233.98	2274.71
2090.4	2191.53	2269.47	2215.44	2273.95
2088.95	2177.01	2373.02	2221.48	2320.98
2027.52	2211.67	2295.23	2211.37	2266.59
1987.36	2152.44	2334.61	2279.02	2265.52
1978.77	2209.13	2284.96	2160.14	2223.71
1957.32	2241.95	2289.45	2193.8	2180.53
1933.8	2248.77	2307.37	2270.7	2285.65
2011.79	2281.52	2315.69	2288.33	2282.89
1955.92	2312.62	2402.71	2283.11	2224.38
2068.39	2338.9	2276.29	2279.07	2203.55
2009.78	2299.89	2343.71	2238.11	2298.39
1989.27	2237.11	2318.52	2191.21	2315.11
2052.61	2253.93	2310.86	2135.91	2258.07
2056.85	2348.42	2252.24	2116.05	2276.67
1942.56	2320.47	2278.83	2130.52	2296.09
1854.28	2249.63	2222.52	2201.31	2246.53
1973.24	2273.46	2218.25	2256.59	2235.04
2000.19	2278.39	2195.08	2223.11	2212.44
1971.38	2289.44	2200.66	2208.17	2259.49
2047.28	2433.49	2213.11	2167.45	2235.24
2049.81	2345.85	2184.23	2111.62	2195.49
1915.81	2310.95	2161.59	2275.8	2294.09
1996.42	2356.02	2126.93	2222.52	2285.28
2031.78	2316.41	2101.85	2173.19	2235.2
2034.23	2277.04	2145.48	2204.73	2245.3
1932.35	2387.54	2123.86	2334.37	2291.73
2010.8	2306.46	2170.24	2311.89	2314.34
2105.45	2224.61	2141.69	2198.43	2203.43
1984.43	2282.33	2211.1	2187.65	2252.65
1986.51	2269.01	2277.36	2227.3	2292.37
1977.58	2335.25	2182.29	2252.34	2293.16
1991.41	2385.75	2238.33	2234.3	2276.62
2033.18	2320.45	2223.77	2234.51	2317.58
1944.97	2370.71	2222.99	2255.18	2356.74
2010.29	2350.38	2236.51	2293.88	2351.82
1935.51	2269.44	2258.55	2306.26	2286.98
1943.93	2294.37	2173.31	2293.82	2232.88
2056.01	2343.57	2267.67	2191.32	2266.5
1932.83	2312.3	2232.99	2288.2	2312.78
2024.53	2317.15	2251.14	2219.67	2239.09
2012.3	2279.35	2216.23	2265.64	2293.15
1965.56	2301.32	2181.33	2211.35	2276.43
1996.97	2328.43	2296.23	2225.71	2206.52
2019.67	2367.7	2181.69	2259.66	2267.07
1963.55	2291.26	2210.19	2260.88	2208.4
2014.6	2313.71	2257.61	2333.94	2209.05
1966.82	2269.34	2261.82	2309.26	2224.63
1992.86	2376.23	2229.53	2294.76	2250.02
1980.64	2293.19	2209.66	2305.82	2174.78
1989.76	2338.13	2250.37	2400.09	2297.06
2004.57	2349.81	2228.43	2359.23	2198.42
1903.14	2338.8	2326.82	2346.99	2224.26
2002.61	2250.55	2304.43	2310.33	2238.97
2098.73	2303.69	2228.48	2328.8	2329.82
2043.93	2242.87	2182.29	2323.43	2273.27
2089.61	2309.48	2225.8	2340.13	2275.66
2046.41	2288.97	2280.07	2401.1	2240.37
2010.65	2386.32	2288.24	2336.03	2360.25
1982.59	2374.49	2214.27	2300.69	2207.26
2016.05	2286.22	2269.99	2368.24	2258.17
2044.16	2282.62	2197.01	2299.9	2268.19
2003.71	2347.1	2193.74	2322.41	2281.22
1990.35	2275.19	2210.79	2339.16	2312.65
2037	2404.76	2244.57	2377.08	2274.87
1989.65	2307.71	2189.5	2311.49	2288.31
2014.09	2294.04	2307.52	2217.32	2313.16
1981.25	2243.55	2171.31	2249.14	2282.46
2024.73	2306.57	2239.73	2155.32	2172.49
2007.8	2310	2199.25	2242.25	2267.28
2105.14	2361.95	2103.43	2242.03	2238.64
2003.32	2297.59	2108.66	2237.13	2263.96
1964.2	2329.05	2191.27	2211.87	2361.65
1961.78	2276.23	2181.37	2196.45	2260.37
2035.62	2306.52	2183.35	2153.31	2267.85
2050.96	2293.1	2154.26	2156.08	2307.34
2085.52	2335.27	2165.12	2211.36	2265.23
2100.06	2313.89	2190.4	2240.9	2323.69
2097.04	2353.24	2142.51	2160.32	2314.59
2108.19	2282.2	2109.67	2192.53	2295.07
2016.73	2287.08	2192.08	2178.87	2281.17
2049.25	2341.89	2150.07	2150.23	2201.6
2160.41	2341.73	2057.44	2200.38	2233.76
2114.77	2315.52	2121.67	2145.24	2243.29
2112.14	2301.5	2008.22	2145.97	2334.57
2056.37	2356.82	2070.65	2174.76	2234.76
2085.99	2391.87	2074.1	2194.36	2244.98
2063.67	2392.72	2106.21	2142.07	2223.52
2080.18	2337.5	2067.53	2162.19	2310.52
1957.57	2383.83	2036.96	2158.88	2270.83
2050.99	2355.78	2023.3	2119.77	2243.64
2020.8	2362.61	2062.13	2140.76	2308.64
2050.56	2348.48	2030.39	2168.01	2312.72
2052.99	2339.17	2048.01	2172.67	2288.23
2064.39	2334.02	2105.16	2244.45	2327.67
2047.9	2334.4	2217.75	2156.05	2290.42
2105.89	2385.03	2067.01	2186.85	2310.92
2139.22	2293.54	2173.62	2143.53	2300.87
2056.93	2303.63	2129.94	2158.43	2331.21
2025.37	2304.02	2135.84	2169.97	2257.68
2053	2421.5	2172.61	2244.7	2352.63
2045.08	2395.11	2148.01	2193.68	2299.57
2101.77	2369.75	2178.8	2182.76	2254.75
2107.02	2335.1	2267.4	2186.26	2289.5
2100.42	2280.24	2239.98	2198.32	2358.47
1984.25	2313.05	2302.48	2126.6	2260.63
1974.16	2341.87	2256.62	2157.64	2324.11
1943.95	2334.82	2250.71	2119.88	2280.96
2023.73	2361.75	2255.83	2097.74	2352.88
1974.89	2391.73	2343.51	2125.32	2265.21
2021.12	2322.75	2317.03	2075.54	2315.53
2014.62	2304.05	2352.78	2107.09	2272.96
2000.32	2359.25	2337.09	2269.47	2327.69
1989.26	2265.17	2292.07	2111.44	2383.77
2037.96	2310.36	2355.78	2029.6	2401.92
2082.34	2336.85	2356	2131.23	2437.1
2063.32	2318.59	2337.42	2053.35	2362.19
2021.6	2318.59	2356.46	2084.86	2374.93
2033.78	2329.1	2313.44	2145.35	2337.4
2038.19	2335.48	2265.72	2079.55	2308.48
1990.05	2338.48	2293.64	2132.9	2366.42
2055.2	2350.41	2242.94	2128.5	2285.69
1975.29	2364.87	2299.15	2224.81	2366.86
2076.3	2356.78	2382.36	2075.79	2298.75
2200.12	2399.81	2291.5	2126.63	2284.12
2090.95	2400.61	2292.35	2123.42	2209.02
2063.72	2399.58	2383.87	2110.92	2266.73
2107.57	2375.49	2347.3	2101.84	2261.47
2110.76	2430.63	2292.4	2145.88	2297.92
2194.23	2389.04	2297.62	2126.84	2180.81
2185.93	2381.82	2408.49	2134.89	2166.38
2150.61	2451.45	2327.13	2156.39	2233.98
2164.34	2427.67	2311.7	2176.44	2199.85
2132.38	2415.92	2318.57	2222.85	2247.84
2104.67	2432.59	2349.99	2207.61	2241.59
2107.54	2373.95	2307.71	2268.27	2249.33
2131.42	2333.9	2276.98	2277.08	2189.37
2159.62	2389.12	2344.97	2226.7	2206.21
2182.36	2371.64	2388.43	2231.21	2219.24
2162.47	2413.06	2334.28	2143.65	2149.35
2085.09	2406.71	2341.26	2295.86	2176.28
2081.17	2376.88	2349.21	2256.78	2233.41
2094.34	2359.09	2384.68	2120.15	2229.98
2136.15	2387.32	2313.56	2207.55	2260.65
2156.76	2419.42	2244.21	2189.18	2192.13
2102.41	2433.6	2234.5	2169.4	2237.88
2089.62	2414.27	2250.93	2114.97	2285.62
2097.25	2363.68	2181.36	2219.9	2243.58
2159.49	2367.5	2245.91	2207.54	2214.71
2085.85	2297.69	2228.01	2210.73	2244.34
2083.88	2271.9	2191.43	2170.64	2296.7
2073.94	2277.98	2222.67	2212.01	2217.19
2173.19	2325.49	2241.07	2168.68	2360.21
2141.7	2347.06	2186.3	2265.82	2355.74
2042.48	2227.81	2187.71	2237.65	2269.07
2122.53	2305.83	2227.37	2255.08	2316.11
2017.39	2264.95	2299.32	2230.02	2303.86
2078.96	2248.28	2137.58	2241.12	2294.97
2157.73	2245.81	2160.71	2208.66	2318.11
2093.73	2296.09	2286.81	2217.64	2275.1
2091.9	2386.45	2232.38	2154.36	2356.06
2089.69	2362.14	2210.85	2164.09	2295.55
2020.96	2272.23	2218.69	2115.97	2269.57
2039.63	2293.91	2236.86	2147.61	2262.27
2079.31	2253.43	2283.59	2212.64	2293.49
2114.38	2325.19	2236.48	2211.06	2287.05
2071.18	2255.99	2197.71	2231.86	2402.22
2096.63	2335.36	2202.23	2259.43	2351.47
2114.44	2354.14	2266.54	2218.98	2331.22
2073.99	2308.42	2182.07	2257.39	2370.98
2049.78	2374.59	2154.11	2273.96	2449.06
2039.4	2288.37	2210.32	2333.83	2341.08
2058.93	2456.32	2116.68	2341.37	2349.61
2099.17	2366.37	2084.27	2257.76	2384.34
2156.42	2279.78	2154.51	2314.2	2273.08
2069.36	2296.76	2128.65	2296.51	2307.73
