912.475	1000.82	1079.29	926.308	1114.58	1010.77	972.456	971.986	1048.73	1017.3
886.552	996.506	1078.35	945.769	1050.58	1088.19	960.531	887.137	942.059	1030.38
883.04	1005.43	1063.46	925.506	1006.29	1007.49	941.549	851.486	921.924	1031.22
893.141	923.374	938.975	768.06	954.059	911.865	816.266	817.895	902.069	880.907
841.882	945.481	1020.31	935.38	984.249	972.993	960.258	957.527	924.089	1004.29
879.022	991.767	1036.92	902.853	1032.61	986.706	875.303	902.314	968.296	1089.6
847.088	911.406	1034.99	876.854	1042.57	991.196	874.52	854.027	931.828	987.356
858.039	925.223	996.412	913.264	957.526	913.824	895.454	855.288	954.699	952.862
826.71	995.135	1036.91	867.25	1062.5	970.495	927.789	864.019	936.749	985.786
855.932	986.149	1076.11	907.303	984.146	1015.17	949.445	924.999	922.048	1079.2
857.503	938.682	1053.6	841.587	996.791	1019.71	935.096	863.615	879.983	1013.8
866.854	874.136	1006.8	818.795	1017.14	1061.04	924.644	901.942	807.997	998.061
864.148	885.043	1026.32	772.687	923.757	1009.91	894.893	842.769	855.198	971.259
852.457	927.987	1004.24	812.131	1002.36	1027.33	885.852	840.96	852.974	1014.08
856.54	945.188	960.444	861.973	903.994	1015.23	895.617	799.615	815.95	949.075
862.106	919.353	931.555	777.938	898.529	1022.44	932.421	769.7	738.726	938.673
860.316	826.778	887.507	776.391	904.131	948.982	870.307	754.326	784.154	879.782
891.929	836.377	977.974	720.218	886.604	942.2	926.18	813.953	765.435	847.752
898.048	822.885	879.749	774.174	823.472	911.304	807.589	756.24	734.515	809.043
826.128	846.954	963.657	802.955	852.071	931.422	807.19	740.917	816.578	908.862
883.791	887.295	972.013	805.289	904.211	1033.23	926.43	799.29	859.442	930.868
865.16	841.799	901.352	728.302	796.252	923.816	834.319	774.703	720.303	827.458
844.433	937.62	814.104	720.892	784.497	935.345	838.959	809.164	762.445	822.768
868.751	920.443	928.665	762.16	883.167	944.359	847.129	808.927	819.681	927.081
834.149	946.974	905.181	899.626	909.59	990.204	843.039	850.913	787.653	919.245
842.145	982.522	915.128	826.706	877.706	1026.5	814.594	846.823	756.864	911.612
813.558	979.657	1020.88	849.064	909.673	1013.72	899.858	913.339	831.711	1032.33
844.547	934.768	983.325	897.993	853.494	951.693	879.474	966.619	811.004	963.753
836.518	892.374	947.188	897.645	731.374	916.47	776.061	878.785	784.18	946.398
878.941	879.823	904.524	836.769	771.54	909.356	841.268	891.299	843.868	920.135
851.782	937.743	993.184	897.976	732.362	954.355	955.674	940.415	867.795	997.125
823.859	839.54	941.423	897.433	844.764	985.469	936.957	885.748	894.553	955.264
801.139	837.307	828.754	786.907	739.456	882.607	860.158	860.393	793.506	924.728
812.446	805.666	858.514	838.099	789.974	912.536	903.833	845.903	844.748	936.9
811.385	865.302	860.405	905.791	974.908	1003.46	999.976	933.074	925.695	966.271
832.077	913.114	900.453	885.18	819.946	950.262	948.146	905.583	868.922	1030.05
808.524	900.711	920.797	837.618	827.229	992.623	943.707	937.054	860.009	931.388
815.349	971.524	855.14	906.012	806.969	984.757	955.079	884.323	821.155	928.245
792.045	899.558	846.011	856.937	819.982	931.024	951.706	856.862	826.229	873.931
773.615	894.467	809.182	775.26	827.11	889.316	842.137	801.859	805.206	922.944
806.179	961.128	969.776	831.87	829.471	993.683	910.529	836.331	918.51	928.609
770	1009.23	974.985	910.627	932.733	992.037	968.03	874.636	874.562	971.563
745.838	1023.66	990.092	839.301	914.242	965.234	950.984	947.478	925.505	1034.79
772.215	963.036	1016.44	930.905	898.317	939.263	1004.09	951.869	962.194	970.319
812.937	940.552	1022.78	865.782	813.861	922.355	905.103	833.555	754.854	925.818
815.773	968.852	925.859	854.81	818.469	957.253	905.743	735.601	798.852	925.706
832.994	924.827	952.997	785.14	819.544	876.42	964.53	696.878	788.984	850.831
832.593	993.916	974.736	803.291	805.831	940.194	941.606	742.358	841.342	876.553
815.829	932.546	1009.07	786.344	872.886	951	908.836	833.645	788.176	917.817
752.642	967.046	984.632	783.623	797.452	953.712	908.96	808.049	851.56	927.87
714.912	947.183	912.487	755.608	776.102	949.594	902.122	717.884	845.714	939.75
755.549	861.695	870.879	852.304	802.58	851.125	935.816	706.367	763.082	917.044
814.04	878.146	874.828	810.894	889.597	929.033	966.037	669.857	856.844	943.735
770.428	905.04	811.728	800.8	836.832	946.873	890.956	721.969	865.474	899.624
806.971	928.066	859.16	833.365	877.813	930.34	911.269	817.305	882.886	938.603
829.84	855.67	810.291	789.147	809.783	942.356	854.555	809.889	788.621	847.114
813.808	919.891	866.322	793.528	848.37	946.629	925.608	769.526	824.927	923.84
811.895	856.855	762.391	778.397	762.749	806.019	830.54	714.773	744.24	872.233
826.076	965.507	751.199	796.84	895.054	931.254	955.08	821.007	744.607	943.086
842.667	984.169	815.55	844.798	883.452	983.679	980.728	876.05	881.456	987.364
843.166	942.236	858.026	800.711	798.128	978.086	940.019	853.934	869.897	904.402
819.595	946.488	797.778	880.856	868.396	956.879	924.292	810.001	881.985	899.357
830.731	970.803	785.239	875.514	832.833	944.85	907.917	832.846	905.495	964.559
779.14	972.417	827.043	830.947	781.643	901.068	912.48	821.29	899.582	921.728
789.565	938.893	821.688	840.547	773.879	974.344	946.419	796.641	838.566	914.599
853.782	883.262	779.282	737.97	779.929	975.632	880.196	865.13	847.287	882.126
846.666	954.887	847.943	879.272	840.615	973.437	973.496	900.981	889.979	948.45
811.181	882.206	753.173	779.72	785.073	953.437	865.651	821.729	813.353	938.523
803.471	1022.5	810.164	848.844	896.74	1009.89	930.241	881.112	813.593	922.527
839.42	993.532	798.835	862.093	918.409	969.739	945.777	886.879	794.219	911.426
808.034	965.746	730.308	844.951	877.845	975.652	952.585	885.031	829.744	883.504
846.123	968.925	763.142	803.149	840.779	977.287	966.744	843.798	844.151	832.225
824.326	1013.29	805.436	876.089	903.873	1054.28	972.92	840.925	895.814	859.795
852.91	1028.61	817.89	925.009	847.871	1034.19	977.858	860.397	803.955	846.072
821.408	948.358	860.981	899.193	843.682	1025.86	965.684	951.931	907.945	943.754
880.879	991.187	806.668	927.323	885.969	1032.77	1026.22	928.454	874.746	911.367
827.898	907.909	847.433	871.532	810.066	1005.01	965.474	892.595	756.197	843.213
856.267	999.377	884.632	977.798	904.211	1051.17	1023.44	904.709	897.455	894.535
840.289	977.07	916.158	953.088	882.565	1039.28	995.766	937.246	949.257	861.863
785.139	1007.97	876.633	881.56	812.444	939.747	970.22	903.058	1036.45	834.391
803.459	992.72	881.964	891.437	879.886	999.809	959.568	971.459	967.958	886.635
821.008	996.691	902.521	801.888	811.623	923.261	924.762	867.165	919.733	921.166
