1939.48	2093.94	1984.68	1854.7	2104.36
1908.12	2106.64	1932.14	1924.45	2074.93
1965.6	2114.2	1939.82	1973	2057.42
1977.28	2109.68	1946.08	1986.4	1991.26
2007.9	2124.69	1948.13	1927.48	2039.55
1990.25	2085.21	2020.58	1948.2	2101.79
2007.13	2078.78	1994.2	1963.6	2093.96
2087.09	2081.72	2044.78	1933.93	2142.52
2057.13	2079.57	2038.33	1911.2	2143.69
2052.82	2059.36	2046.23	1893.95	2171.41
2025.98	2075.9	2077.49	1991.72	2087.05
2023.54	2105.78	2010.44	1965.59	2109.35
1971.69	2115.52	2032.89	2067.32	2157.92
2029.79	2097.32	2051.56	1972.67	2111.9
1983.02	2208.46	2003.88	2079.41	2102.15
2072.79	2196.63	2065.91	2037.46	2078.02
1999.34	2204.74	2066.88	1941.16	2027.89
2056.29	2172.52	2001.61	1938.14	2085.16
1956.34	2155.5	2017.51	2048.64	2061.56
1959	2081.25	2008.99	2092.36	2040.19
1980.75	2107.73	2021.16	2017.66	2042.17
1991.98	2088.2	1968.82	1996.67	1982.27
2035.75	2103.74	2016.46	1924.25	2005.64
1987.19	2144.66	2063.93	1964.99	1973.57
1982.35	2076.74	1984.88	1988.93	2029.53
2000.67	2122.46	2024.09	2027.39	1995.98
1988.71	2035.82	2063.27	2003.61	2019.53
1944.2	2048.43	2001.56	2034.76	2083.08
2012.67	2112.69	2032.68	2005.67	2131.06
1984.09	2075.25	2194.9	1974.56	2190.56
1990.39	2021.82	2125.19	1960.84	2036.22
1965.13	2084	2148.08	2003.03	2058.3
1967.44	2094.89	2058.68	1986.61	2059.25
1954.78	2053.02	2029.12	1993.81	2070.52
1956	2062.22	2076.57	2046.03	1967.51
2033.09	1962.01	2044.41	2097.45	2012.06
2021.73	1995.21	2077.92	2053.77	2081.19
2046.28	2054	2022.55	2075.49	2019.13
2039.9	2087.6	2070.74	2067.32	2040.44
1999.88	2032.62	2088.53	2117.08	2021.02
2066.6	2024.27	2001.37	2060.21	2074.85
2005.23	1987.33	1962.9	2096.16	1979.45
2028.62	2034.59	1950.52	2058.06	2052.04
2031.74	2008.81	1954.7	2174.98	2004.91
2050.21	2025.73	1907.36	2140.05	2031.77
2089.78	2020.84	1989.45	2082.57	2020.96
2003.32	2033.93	2018.55	2062.82	2043.43
2042.95	2119.19	1945.71	2058.83	2108.7
2004.44	2038.02	1907.51	2154.74	2017.62
1985.43	2116.5	1919.05	2156.71	2042.21
2023.7	1977.08	1967.93	2147.01	2061.72
2070.07	2035.53	1997.41	2222.59	1974.47
2059.34	1928.04	1991.35	2150.05	1989.96
2036.03	2024.37	2012.74	2114.63	1948.27
1997.33	2031.8	1967.42	2197.63	2030.7
2077.74	1997.97	1911.02	2074.95	2034.66
2052.88	1999.57	1920.36	2104.16	1987.59
2031.74	2021.02	1967.85	2206.03	2001.38
2019.95	2017.5	1977.09	2182.34	1996.53
2109.76	2034.63	1919.22	2130.68	2027.62
2018.78	2032.27	2011.55	2172.22	1995.3
2055.02	2008.24	2034.96	2157.67	2083.82
2004.01	2074.55	1985.15	2208.99	2087.54
2087.43	2082.95	2052.35	2139.15	2005.3
2071.81	2057.11	2069.53	2029.66	2022.83
2035.52	2124.82	2063	2144.83	2001.43
2048.04	2134.16	2072.9	2149.2	2051.23
2157.32	2049.24	1983.81	2074.18	2059.6
2045.74	2046.6	2027.96	2189.57	1964.44
2133.35	2127.4	2100.71	2133.48	1983.67
2079.15	2058.03	2055.63	2026.83	2073.31
2078.04	2150.17	2114.64	2070.67	2080.98
2126.56	2159.36	2050.7	2069.91	2032.65
2101.59	2132.24	1992.88	2110.66	2007.13
2103.46	2115.79	1997.59	2185.35	2021.22
2107.34	2128.1	2017.22	2106.78	1972.6
