1034.63	1189.81	1181.62	1210.04	1234.57	1126.61	1320.8	1142.32	1207.43	1196.2
943.621	1109.02	1107.87	1147.38	1176.91	1166.49	1270.32	1133.61	1200.2	1179.98
908.73	1082.46	1140.66	1070.58	1105.33	1153.55	1154.64	1100.11	1152.25	1115.33
983.988	1143.02	1210.68	1119.43	1177.56	1188.81	1273.08	1195.37	1180.58	1141.58
970.101	1083.4	1059.06	1079.45	1106.8	1101.13	1230.06	1064.73	1166.84	1063.9
987.543	1061.78	1118.61	1014.82	1085.54	1047.7	1191.82	1018.03	1095.31	1055.78
938.357	1098.55	1139.45	1121.92	1110.39	1089.39	1210.85	1186.83	1172.87	1028.28
980.446	1089.98	1156.84	1137.93	1131.2	1125.72	1224.64	1202.97	1182.05	1112.43
1025.27	1130.79	1135.37	1184.9	1135.97	1141.58	1304.49	1182.41	1281.65	1108.95
951.006	1073.14	1132.1	1078.49	1063.8	1007.71	1235.03	1052.96	1139.98	1002.36
947.149	1039.79	1153.12	1044.71	1066.83	1084.62	1201.86	1047.84	1161.94	1042.3
1014.55	1151.79	1174.41	1200.67	1157.21	1240.02	1300.32	1176.11	1309.79	1150.52
1008.39	1121.04	1155.46	1129.76	1160.32	1180.1	1187.61	1146.26	1217.78	1098.35
1022.26	1187.12	1231.68	1170.58	1148.54	1154.48	1276.21	1228.27	1265.63	1115.15
1129.96	1270.85	1295.84	1308.78	1251.38	1231.61	1427.83	1299.7	1446.57	1187.78
1136.9	1296	1231.03	1223.49	1240.07	1190.15	1364.08	1297.45	1361.96	1203.12
1043.55	1168.21	1108.89	1152.67	1119.63	1093.22	1239.44	1205.74	1256.18	1096.91
1062.45	1207.41	1171.91	1188.56	1107.76	1120.85	1255.39	1206.88	1287.82	1199.86
1111.14	1195.56	1237.57	1274.93	1202.48	1142.82	1319.35	1246.3	1353.06	1154.71
1079.94	1250.18	1268.95	1236.84	1177.76	1227.95	1360.29	1294.02	1393.24	1232.02
1072.29	1198.38	1231.33	1272.13	1167.03	1160.83	1353.18	1214.53	1361.15	1245.27
1101.31	1222.15	1236.93	1262.22	1174.21	1171.2	1353.06	1227.21	1377.08	1231.71
1067.72	1176.13	1199.32	1211.23	1166.05	1145.94	1331.78	1237.98	1385.86	1195.14
1084.99	1134.79	1123.68	1185.61	1121.96	1126.18	1232.48	1183.05	1292.81	1154.6
1089.83	1094.56	1044.59	1093.35	1124.27	1117.21	1282.84	1154.84	1259.98	1088.51
1050.14	1165.96	1121.29	1126.56	1167.76	1138.04	1275.89	1204.81	1286.88	1126.24
1113.43	1078.5	1128.36	1100.27	1116.08	1070.15	1227.92	1095.84	1253.31	1027.31
1095.3	1215.69	1145.4	1165.68	1210.11	1151.7	1337.71	1238.64	1335.86	1129.76
1086.02	1099.15	1146.15	1081.65	1122.44	1086.74	1263.83	1178.09	1265.1	1068.5
1149.86	1144.56	1130.38	1114.33	1192.04	1226.71	1340.92	1184.69	1338.38	1048.58
1088.12	1152.22	1068.62	1019.29	1113.18	992.932	1234.26	1128.15	1224.21	963.642
1065.86	1117.53	1134.05	1078.65	1159.45	1168.04	1265.78	1180.19	1286.22	1077.03
1107.66	1145.88	1131.42	1055.87	1150.62	1120.91	1237.71	1219.42	1272.33	1115.19
1138.93	1133.33	1119.57	1107.51	1185.92	1120.49	1265.71	1156.08	1214.41	1113.02
1094.3	1059.57	1007.88	1025.78	1058.49	1017.84	1139.78	1104.56	1123.94	1016.84
1116.41	1142.8	996.273	1082.09	1169.64	1146.5	1228.07	1129.5	1160.4	1038.26
1107.6	1196.14	1054.65	1090.68	1179.24	1147.68	1250.81	1203.33	1228.16	1022.26
