868.921	896.229	923.898	877.072	1097.32	947.974	853.439	997.391	1103.34	880.435
884.373	887.678	957.495	904.199	994.996	1045.48	994.545	1041.03	1199.43	956.972
901.626	966.626	972.143	979.808	1027.39	1107.55	1055.08	1022.1	1224.39	973.149
891.782	934.343	1000.43	945.955	1059.08	1138.91	1002.29	1030.94	1101.07	968.384
882.698	889.616	995.073	927.402	1007.92	1093.79	1046.59	933.26	1114.38	949.324
896.032	925.818	1054.08	1000.45	1117.53	1158.95	1033.16	1069.84	1215.16	995.71
924.332	978.759	968.426	998.958	1082.62	1230.39	1077.98	1060.15	1191.5	1015.82
939.058	983.968	997.381	1013.5	1108.86	1116.47	1095.59	1014.89	1121.56	961.27
934.055	967.322	960.762	999.083	1092.83	1121.53	1033.98	976.229	1078.95	943.956
908.623	958.648	884.582	968.942	1075.77	1099.66	1020.65	1028.1	1140.27	933.052
873.365	901.061	958.568	979.931	1077.44	1024.87	1107.84	984.087	1124.68	938.416
877.592	947.614	940.147	934.229	1018.41	1082.9	1086.31	987.567	1139.13	898.963
857.896	872.646	851.628	998.635	984.289	1104.49	1000.45	1000.14	1112.22	860.832
900.52	896.068	911.287	1050.5	1111.91	1084.17	1032.63	1041.39	1190.04	905.188
845.671	1014.7	1004.1	1051.19	1039.1	1121.32	919.486	1001.77	1176.59	966.618
858.959	968.39	996.254	921.864	991.113	1087.14	925.666	943.552	1106.51	976.005
902.973	944.036	1050.36	938.292	1040.98	1049.38	917.739	1057.5	1153.28	917.488
901.434	935.856	962.158	939.442	1030.34	1071.33	912.099	1031.81	1191.1	887.495
909.533	920.726	991.483	948.309	1037.04	1071.88	907.882	1034.73	1181.29	830.165
906.395	918.365	1036.67	959.339	1067.97	1063.25	935.357	1017.06	1172.18	915.833
902.355	1028.99	976.511	999.251	1092.19	1038.62	994.146	1059.67	1201.11	920.75
933.781	1020.34	874.208	976.439	965.087	1017.75	959.651	1001.18	1128.42	874.773
935.231	973.735	958.315	956.598	1023.17	984.312	916.833	959.38	1132.73	885.439
855.951	922.04	908.502	986.063	1011.93	984.94	832.354	918.636	1139.96	938.406
917.219	959.664	933.585	926.772	1052.79	1038.75	871.666	896.563	1179.97	977.073
968.736	881.688	950.52	919.647	1046.41	998.05	783.839	945.435	1044.67	891.317
937.718	828.45	943.321	926.131	954.496	973.949	715.513	908.589	1082.89	905.861
943.652	866.295	934.254	974.145	1060.37	973.795	880.402	913.972	1134.02	910.364
897.184	909.234	1009.11	988.54	990.747	997.381	828.75	856.399	1107.27	904.722
936.117	794.71	933.973	1018.58	996.53	984.788	820.376	886.584	1130.95	962.479
904.064	885.509	902.823	956.222	1051.74	914.111	885.945	900.328	1146.94	945.137
920.359	943.51	1016.27	1081.1	1075.07	1036.46	920.087	954.845	1230.24	1000.28
924.725	915.895	998.102	995.238	950.912	987.195	909.071	875.958	1113.76	950.284
949.978	910.52	927.183	1035.7	1003.53	956.937	933.886	942.093	1083.4	887.922
956.23	991.4	998.229	1071.54	1052.28	1009.68	885.931	932.27	1096.45	980.618
946.308	972.957	962.412	987.284	967.532	1042.44	889.478	932.326	1151.45	914.781
965.341	967.311	858.91	977.636	1025.68	1007.29	804.734	949.847	1136.51	903.985
957.094	974.203	987.004	1018.73	1064.01	1013.53	918.84	945.951	1149.81	973.238
908.926	962.672	950.417	1004.14	979.906	996.49	883.067	836.448	1104.36	954.123
886.044	960.656	924.405	1008.67	989.81	1015.94	881.49	923.474	1092.39	971.725
914.341	1064.52	1010.53	1006.31	970.004	1053.54	879.464	919.532	1143.36	958.208
920.723	1020.44	963.758	1065.88	1077.71	1160.37	861.066	1009.72	1183.86	1068.74
952.778	1020.37	949.18	1037.64	1049.03	1092.88	896.182	881.372	1091.4	952.703
859.218	986.251	992.436	981.816	1068.28	1081.39	914.188	916.639	1047.17	879.864
906.571	946.901	991.071	983.822	981.881	1020.69	885.814	912.405	1063.18	844.432
901.537	939.579	966.591	1019.01	993.162	1108.58	855.551	907.07	1039.19	876.173
934.927	1037.57	942.935	1060.47	1069.33	1104.04	914.151	935.556	1126.75	894.554
930.417	929.892	989.428	994.505	1013.85	1053.58	947.651	934.585	1061.62	870.428
924.621	1064.32	1016.46	995.38	1093.31	987.251	1021.07	992.425	1092.78	925.056
936.82	995.214	985.922	926.698	978.234	972.38	1000.52	972.327	1082.03	866.682
927.967	914.274	961.12	999.412	980.929	987.377	896.908	856.613	1095.92	914.343
954.645	928.015	1007.21	936.344	1012.84	942.647	933.072	984.955	1095.72	823.062
935.24	977.763	976.016	923.515	1071.67	967.761	897.717	944.984	1054.89	913.28
930.07	927.164	886.823	905.817	960.635	970.219	811.275	973.964	1042.51	896.612
957.003	945.133	908.898	933.259	1007.06	932.576	870.542	913.018	1063.63	920.487
